"Data for sheet#",2019022513255658,,"date=",19:20:25 HH:20:SS
"AvgMoe", "AvgSG", "AvgMC", "AvgVel", "AvgUPT", "Width", "Skew", "AvgThick", "Temp", "PkMoisture", "pkDensity"
2.30726685343655, 0.491873233854243, 4.57485314768154, 5677.51928688171, 390.059375702609, 60.9677419354839, 0.0995166397711758, 0.1235048280725, 66.2379370887728, 7.02127981373235, 0.576509112213138

"Wheel data"
"pos","EffVel","effUPT","LeftVel","LeftUPT","RightVel","RightUPT"
0.129032258064516,5415.70189712591,409.7186385,5741.60762930114,194.3838855,5089.79616495067,215.334753
0.225806451612903,5439.66124585152,407.617431,5729.22153748827,194.804127,5150.10095421478,212.813304
0.32258064516129,5460.16294796549,405.936465,5729.22153748827,194.804127,5191.10435844271,211.132338
0.548387096774194,5506.70806820237,402.1542915,5716.88877047129,195.2243685,5296.52736593344,206.929923
0.709677419354839,5461.74649806046,405.5162235,5680.20699667022,196.485093,5243.28599945069,209.0311305
0.870967741935484,5460.96629596279,405.5162235,5668.08412191595,196.9053345,5253.84847000964,208.610889
1,5438.37943224838,407.1971895,5643.99295069793,197.7458175,5232.76591379884,209.451372
1.19354838709677,5416.74071447433,408.8781555,5632.02399862027,198.166059,5201.4574303284,210.7120965
1.35483870967742,5425.13413543176,408.0376725,5596.41980085388,199.4267835,5253.84847000964,208.610889
1.41935483870968,5451.8627268684,405.936465,5596.41980085388,199.4267835,5307.30565288291,206.5096815
1.48387096774194,5462.70708326591,405.095982,5596.41980085388,199.4267835,5328.99436567795,205.6691985
1.51612903225806,5484.66388497235,403.415016,5596.41980085388,199.4267835,5372.90796909081,203.9882325
1.61290322580645,5496.11871555424,402.574533,5608.23774325971,199.006542,5383.99968784876,203.567991
1.70967741935484,5541.32374313677,399.212601,5608.23774325971,199.006542,5474.40974301382,200.206059
1.7741935483871,5535.59026214179,399.6328425,5608.23774325971,199.006542,5462.94278102386,200.6263005
1.80645161290323,5404.1358408301,409.7186385,5596.41980085388,199.4267835,5211.85188080632,210.291855
1.87096774193548,5292.24279088792,418.9639515,5572.93270890078,200.2672665,5011.55287287505,218.696685
1.96774193548387,5290.26461760727,418.9639515,5549.64193460879,201.1077495,5030.88730060575,217.856202
2.06451612903226,5207.14174902601,426.5282985,5561.26293620627,200.687508,4853.02056184576,225.8407905
2.12903225806452,5253.15004149432,422.3258835,5561.26293620627,200.687508,4945.03714678237,221.6383755
2.2258064516129,5200.06861558071,426.94854,5538.06939900473,201.527991,4862.06783215669,225.420549
2.29032258064516,5201.33124822727,426.94854,5549.64193460879,201.1077495,4853.02056184576,225.8407905
2.32258064516129,5171.85536030423,429.469989,5526.54502683008,201.9482325,4817.16569377839,227.5217565
2.38709677419355,5177.16286747097,428.629506,5492.25790278526,203.208957,4862.06783215669,225.420549
2.48387096774194,5469.63520213533,404.430262394174,5469.63520213533,204.04944,"",""
2.61290322580645,5234.19978913253,423.1663665,5447.19810353972,204.889923,5021.20147472533,218.2764435
2.70967741935484,5351.60558350353,413.500812,5480.92320856431,203.6291985,5222.28795844274,209.8716135
2.70967741935484,5362.51190829205,412.660329,5492.25790278526,203.208957,5232.76591379884,209.451372
2.83870967741935,5378.74402253141,411.3996045,5503.63957505318,202.7887155,5253.84847000964,208.610889
2.90322580645161,5373.05318639745,411.819846,5492.25790278526,203.208957,5253.84847000964,208.610889
3,5367.77195111797,412.2400875,5492.25790278526,203.208957,5243.28599945069,209.0311305
3.12903225806452,5427.2503230464,407.617431,5503.63957505318,202.7887155,5350.86107103962,204.8287155
3.32258064516129,5389.76105008843,410.5591215,5515.06851803409,202.368474,5264.45358214278,208.1906475
3.45161290322581,5417.29838246908,408.457914,5538.06939900473,201.527991,5296.52736593344,206.929923
3.51612903225806,5489.89442836346,402.9947745,5584.65156036223,199.847025,5395.13729636468,203.1477495
3.64516129032258,5484.3256241055,403.415016,5584.65156036223,199.847025,5383.99968784876,203.567991
3.70967741935484,5536.78210477695,399.6328425,5656.01288299293,197.325576,5417.55132656098,202.3072665
3.83870967741935,5692.38183928138,388.604640808717,5692.38183928138,196.0648515,"",""
3.96774193548387,5571.95279820113,397.1113935,5692.38183928138,196.0648515,5451.52375712088,201.046542
4.06451612903226,"","","","","",""
4.12903225806452,5637.8212360438,392.488737,5766.5411767265,193.5434025,5509.10129536111,198.9453345
4.19354838709677,5606.85513999445,394.5899445,5704.60898462779,195.64461,5509.10129536111,198.9453345
4.2258064516129,"","","","","",""
4.32258064516129,"","","","","",""
4.38709677419355,4854.3289793484,468.5524485,5680.20699667022,196.485093,4028.45096202657,272.0673555
4.51612903225806,5600.01971475624,395.010186,5643.99295069793,197.7458175,5556.04647881454,197.2643685
4.58064516129032,5594.11414298126,395.4304275,5643.99295069793,197.7458175,5544.23533526459,197.68461
4.70967741935484,5648.0339709437,391.648254,5668.08412191595,196.9053345,5627.98381997144,194.7429195
4.80645161290323,5611.90389609548,394.169703,5632.02399862027,198.166059,5591.78379357069,196.003644
4.87096774193548,5606.14248971309,394.5899445,5596.41980085388,199.4267835,5615.8651785723,195.163161
4.96774193548387,5600.45826443611,395.010186,5572.93270890078,200.2672665,5627.98381997144,194.7429195
5,5600.70890651719,395.010186,5561.26293620627,200.687508,5640.15487682812,194.322678
5.06451612903226,5619.50602699697,393.7494615,5549.64193460879,201.1077495,5689.37011938515,192.641712
5.16129032258065,5613.31394878145,394.169703,5549.64193460879,201.1077495,5676.98596295411,193.0619535
5.25806451612903,5614.17672601183,394.169703,5526.54502683008,201.9482325,5701.80842519358,192.2214705
5.38709677419355,5619.50602699697,393.7494615,5549.64193460879,201.1077495,5689.37011938515,192.641712
5.48387096774194,5607.14876883673,394.5899445,5549.64193460879,201.1077495,5664.65560306466,193.482195
5.61290322580645,5613.31394878145,394.169703,5549.64193460879,201.1077495,5676.98596295411,193.0619535
5.7741935483871,5625.31652779571,393.32922,5561.26293620627,200.687508,5689.37011938515,192.641712
5.87096774193548,5643.61697260415,392.0684955,5572.93270890078,200.2672665,5714.30123630751,191.801229
5.93548387096774,5624.39924539683,393.32922,5596.41980085388,199.4267835,5652.37868993977,193.9024365
6,5672.38193072795,389.967288,5704.60898462779,195.64461,5640.15487682812,194.322678
6.12903225806452,5709.45993333313,387.445839,5766.5411767265,193.5434025,5652.37868993977,193.9024365
6.19354838709677,5697.7454183167,388.286322,5791.69222187109,192.7029195,5603.79861476231,195.5834025
6.29032258064516,5698.87045881642,388.286322,5829.83286417083,191.442195,5567.90805346202,196.844127
6.41935483870968,5679.45485874836,389.5470465,5779.08933460342,193.123161,5579.8203828933,196.4238855
6.51612903225806,5679.16248514859,389.5470465,5766.5411767265,193.5434025,5591.78379357069,196.003644
6.64516129032258,5728.17391246787,386.1851145,5791.69222187109,192.7029195,5664.65560306466,193.482195
6.7741935483871,5722.03545590543,386.605356,5791.69222187109,192.7029195,5652.37868993977,193.9024365
6.80645161290323,5722.03545590543,386.605356,5791.69222187109,192.7029195,5652.37868993977,193.9024365
6.87096774193548,5740.66808016171,385.3446315,5804.35019736931,192.282678,5676.98596295411,193.0619535
6.93548387096774,5765.59955457529,383.6636655,5804.35019736931,192.282678,5726.84891178127,191.3809875
7.03225806451613,5746.86015837723,384.92439,5804.35019736931,192.282678,5689.37011938515,192.641712
7.12903225806452,5734.50290021699,385.764873,5804.35019736931,192.282678,5664.65560306466,193.482195
7.25806451612903,5709.62210571577,387.445839,5779.08933460342,193.123161,5640.15487682812,194.322678
7.38709677419355,5715.9235493496,387.0255975,5791.69222187109,192.7029195,5640.15487682812,194.322678
7.48387096774194,5698.06699547,388.286322,5804.35019736931,192.282678,5591.78379357069,196.003644
7.58064516129032,5673.86935034281,389.967288,5791.69222187109,192.7029195,5556.04647881454,197.2643685
7.70967741935484,5001.12367727348,453.003513,5791.69222187109,192.7029195,4210.55513267587,260.3005935
7.83870967741935,5784.58747994672,382.402941,5804.35019736931,192.282678,5764.82476252413,190.120263
8,5778.25771845584,382.8231825,5817.06362308184,191.8624365,5739.45181382984,190.960746
8.06451612903226,5647.09102306633,392.0684955,5842.65828901179,191.0219535,5451.52375712088,201.046542
8.16129032258065,5635.74330757556,392.9089785,5842.65828901179,191.0219535,5428.82832613933,201.887025
8.19354838709677,5635.74330757556,392.9089785,5842.65828901179,191.0219535,5428.82832613933,201.887025
8.32258064516129,5643.01525314632,392.488737,5868.47917973165,190.1814705,5417.55132656098,202.3072665
8.45161290322581,5659.24152512646,391.2280125,5855.54026922906,190.601712,5462.94278102386,200.6263005
8.58064516129032,5665.71098037776,390.807771,5868.47917973165,190.1814705,5462.94278102386,200.6263005
8.64516129032258,5682.98393678357,389.5470465,5868.47917973165,190.1814705,5497.48869383549,199.365576
8.64516129032258,5701.81530161609,388.286322,5894.52930787107,189.3409875,5509.10129536111,198.9453345
8.70967741935484,5689.48204629257,389.126805,5881.47539874966,189.761229,5497.48869383549,199.365576
8.70967741935484,5712.85536700712,387.445839,5881.47539874966,189.761229,5544.23533526459,197.68461
8.80645161290323,5743.15655072088,385.3446315,5894.52930787107,189.3409875,5591.78379357069,196.003644
8.87096774193548,6887.45604741459,328.612029,5881.47539874966,189.761229,7893.43669607953,138.8508
8.96774193548387,5767.8125560253,383.6636655,5907.64129207917,188.920746,5627.98381997144,194.7429195
9.03225806451613,5134.56053032555,439.555785,5881.47539874966,189.761229,4387.64566190145,249.794556
9.16129032258065,5823.03736472533,379.881492,5868.47917973165,190.1814705,5777.59554971901,189.7000215
9.25806451612903,5881.80490376726,376.0993185,5868.47917973165,190.1814705,5895.13062780288,185.917848
9.38709677419355,5848.92399649342,378.200526,5855.54026922906,190.601712,5842.30772375778,187.598814
9.45161290322581,5816.65664921743,380.3017335,5817.06362308184,191.8624365,5816.24967535301,188.439297
9.58064516129032,5823.15660072884,379.881492,5817.06362308184,191.8624365,5829.24957837585,188.0190555
9.70967741935484,5784.64233900033,382.402941,5829.83286417083,191.442195,5739.45181382984,190.960746
9.7741935483871,5753.2168712335,384.5041485,5817.06362308184,191.8624365,5689.37011938515,192.641712
9.90322580645161,5772.06705023917,383.243424,5829.83286417083,191.442195,5714.30123630751,191.801229
