"Data for sheet#",2019022513255690,,"date=",19:20:25 HH:20:SS
"AvgMoe", "AvgSG", "AvgMC", "AvgVel", "AvgUPT", "Width", "Skew", "AvgThick", "Temp", "PkMoisture", "pkDensity"
1.33239367461575, 0.464578772630568, 5.23435276419786, 4436.97839199909, 499.446289206522, 60.4193548387097, 0.312771589273509, 0.122431522895034, 66.4058723057542, 8.12757740469707, 0.556523637354222

"Wheel data"
"pos","EffVel","effUPT","LeftVel","LeftUPT","RightVel","RightUPT"
0.0645161290322581,4361.85595018417,507.2146665,4437.02994079042,251.5367295,4286.68195957792,255.677937
0.193548387096774,4350.95061550838,508.475391,4422.25345523222,252.3772125,4279.64777578455,256.0981785
0.290322580645161,4347.12851090169,508.8956325,4407.57506222546,253.2176955,4286.68195957792,255.677937
0.419354838709677,4322.36708839768,511.837323,4392.99378823186,254.0581785,4251.74038856351,257.7791445
0.645161290322581,4326.41239839576,511.4170815,4414.90205830949,252.797454,4237.92273848202,258.6196275
0.709677419354839,4301.3516407292,514.358772,4378.50867255339,254.8986615,4224.19460890502,259.4601105
0.870967741935484,4291.1385220956,515.6194965,4378.50867255339,254.8986615,4203.76837163781,260.720835
1.06451612903226,4276.79575396357,517.3004625,4349.82313628934,256.5796275,4203.76837163781,260.720835
1.12903225806452,4259.5797919526,519.40167,4335.62085663078,257.4201105,4183.53872727443,261.9815595
1.2258064516129,4262.94056525712,518.9814285,4335.62085663078,257.4201105,4190.26027388347,261.561318
1.38709677419355,4259.25723527074,519.40167,4321.51101673976,258.2605935,4197.00345380172,261.1410765
1.45161290322581,4248.76053531212,520.6623945,4300.51761682252,259.521318,4197.00345380172,261.1410765
1.61290322580645,4234.99373587033,522.3433605,4279.72719785719,260.7820425,4190.26027388347,261.561318
1.74193548387097,4234.99373587033,522.3433605,4279.72719785719,260.7820425,4190.26027388347,261.561318
1.87096774193548,4241.7477847475,521.5028775,4279.72719785719,260.7820425,4203.76837163781,260.720835
1.90322580645161,4238.30501435959,521.923119,4272.84165708138,261.202284,4203.76837163781,260.720835
2.03225806451613,4251.99940448405,520.242153,4286.63496608706,260.361801,4217.36384288105,259.880352
2.12903225806452,4269.24504736694,518.1409455,4272.84165708138,261.202284,4265.6484376525,256.9386615
2.25806451612903,4279.60033734994,516.880221,4300.51761682252,259.521318,4258.68305787735,257.358903
2.32258064516129,4290.06467827075,515.6194965,4307.49271703624,259.1010765,4272.63663950526,256.51842
2.45161290322581,4311.17908029512,513.0980475,4342.71038480568,256.999869,4279.64777578455,256.0981785
2.48387096774194,4328.88957558271,510.99684,4356.95922537853,256.159386,4300.81992578689,254.837454
2.58064516129032,4350.54613574049,508.475391,4400.27234569409,253.637937,4300.81992578689,254.837454
2.58064516129032,4368.65245653514,506.3741835,4422.25345523222,252.3772125,4315.05145783805,253.996971
2.67741935483871,4375.91598844276,505.5337005,4429.62937508881,251.956971,4322.20260179671,253.5767295
2.70967741935484,4397.97849414611,503.0122515,4459.38075445946,250.276005,4336.57623383277,252.7362465
2.80645161290323,4394.72913734134,503.432493,4474.40681684463,249.435522,4315.05145783805,253.996971
2.83870967741935,4405.66768648121,502.1717685,4481.95788531138,249.0152805,4329.37748765104,253.156488
2.87096774193548,4394.94091171861,503.432493,4481.95788531138,249.0152805,4307.92393812585,254.4172125
2.96774193548387,4413.05535863113,501.3312855,4489.53448342949,248.595039,4336.57623383277,252.7362465
3,4402.08024355404,502.59201,4481.95788531138,249.0152805,4322.20260179671,253.5767295
3.09677419354839,4409.45598554027,501.751527,4489.53448342949,248.595039,4329.37748765104,253.156488
3.12903225806452,4409.66967134298,501.751527,4497.13674088925,248.1747975,4322.20260179671,253.5767295
3.2258064516129,4399.5503582899,503.0122515,4512.41875700187,247.3343145,4286.68195957792,255.677937
3.35483870967742,4396.03326639321,503.432493,4512.41875700187,247.3343145,4279.64777578455,256.0981785
3.48387096774194,4386.31265386316,504.6932175,4527.80498890497,246.4938315,4244.82031882136,258.199386
3.54838709677419,4383.74555760058,505.113459,4543.29650629615,245.6533485,4224.19460890502,259.4601105
3.67741935483871,4384.22296411059,505.113459,4551.08208534013,245.233107,4217.36384288105,259.880352
3.7741935483871,4370.6711796118,506.794425,4551.08208534013,245.233107,4190.26027388347,261.561318
3.90322580645161,4374.04276957093,506.3741835,4551.08208534013,245.233107,4197.00345380172,261.1410765
4.03225806451613,4347.37002906891,509.7361155,4551.08208534013,245.233107,4143.65797279769,264.5030085
4.19354838709677,4341.44788368477,510.5765985,4558.89439356282,244.8128655,4124.00137380671,265.763733
4.29032258064516,4348.6331940212,509.7361155,4566.73356884944,244.392624,4130.53281919297,265.3434915
4.38709677419355,4355.19577082357,508.8956325,4566.73356884944,244.392624,4143.65797279769,264.5030085
4.54838709677419,4338.8669119996,510.99684,4566.73356884944,244.392624,4111.00025514975,266.604216
4.67741935483871,4338.19247259816,510.99684,4558.89439356282,244.8128655,4117.49055163349,266.1839745
4.74193548387097,4325.98798293728,512.677806,4566.73356884944,244.392624,4085.24239702512,268.285182
4.83870967741935,4337.07231534681,511.4170815,4582.49307691366,243.552141,4091.65155377996,267.8649405
4.93548387096774,4337.07231534681,511.4170815,4582.49307691366,243.552141,4091.65155377996,267.8649405
5,4350.70697269723,509.7361155,4590.41369024471,243.1318995,4111.00025514975,266.604216
5.03225806451613,4358.66879966855,508.8956325,4606.33734418734,242.2914165,4111.00025514975,266.604216
5.16129032258065,4405.05285791258,503.0122515,4606.33734418734,242.2914165,4203.76837163781,260.720835
