"Data for sheet#",2019022513255146,,"date=",19:20:25 HH:20:SS
"AvgMoe", "AvgSG", "AvgMC", "AvgVel", "AvgUPT", "Width", "Skew", "AvgThick", "Temp", "PkMoisture", "pkDensity"
1.57758807237683, 0.526185283215207, 4.87976185044505, 4541.62584239179, 487.950853413117, 60.2258064516129, 0.995056884558662, 0.127813540125361, 65.434161167216, 5.4117166303881, 0.564428711276704

"Wheel data"
"pos","EffVel","effUPT","LeftVel","LeftUPT","RightVel","RightUPT"
0.032258064516129,4461.74440821242,495.868146,4422.25345523222,252.3772125,4501.23536119262,243.4909335
0.129032258064516,4420.42011213334,500.4908025,4385.73927015108,254.47842,4455.10095411559,246.0123825
0.258064516129032,4408.82212189159,501.751527,4400.27234569409,253.637937,4417.3718980891,248.11359
0.32258064516129,4372.93207036387,496.763895004779,"","",4372.93207036387,250.635039
0.451612903225806,4417.3718980891,491.766330293582,"","",4417.3718980891,248.11359
0.548387096774194,"","","","","",""
0.612903225806452,4414.90205830949,501.049846810651,4414.90205830949,252.797454,"",""
0.612903225806452,"","","","","",""
0.67741935483871,"","","","","",""
0.709677419354839,4392.99378823186,503.548629166249,4392.99378823186,254.0581785,"",""
0.838709677419355,4368.42428976343,506.3741835,4400.27234569409,253.637937,4336.57623383277,252.7362465
0.903225806451613,4414.90205830949,501.049846810651,4414.90205830949,252.797454,"",""
1,4444.45527607092,497.718137003186,4444.45527607092,251.116488,"",""
1.09677419354839,4338.05005719945,510.156357,4451.90550549388,250.6962465,4224.19460890502,259.4601105
1.16129032258065,4326.05900210314,511.837323,4481.95788531138,249.0152805,4170.1601188949,262.8220425
1.29032258064516,4323.6943100331,512.2575645,4497.13674088925,248.1747975,4150.25187917696,264.082767
1.38709677419355,4314.38308103378,513.518289,4504.76478826085,247.754556,4124.00137380671,265.763733
1.41935483870968,4298.83057701349,515.6194965,4512.41875700187,247.3343145,4085.24239702512,268.285182
1.51612903225806,4295.6360222285,516.039738,4512.41875700187,247.3343145,4078.85328745514,268.7054235
1.61290322580645,4275.98498457068,518.561187,4504.76478826085,247.754556,4047.20518088052,270.806631
1.70967741935484,4286.79711550877,517.3004625,4520.09877946487,246.914073,4053.49545155267,270.3863895
1.80645161290323,4292.23475035132,517.3004625,4574.59975003523,243.9723825,4009.8697506674,273.32808
1.93548387096774,4301.5253560309,516.039738,4574.59975003523,243.9723825,4028.45096202657,272.0673555
2.03225806451613,4286.66010288916,517.720704,4551.08208534013,245.233107,4022.23812043819,272.487597
2.16129032258065,"","","","","",""
2.29032258064516,"","","","","",""
2.38709677419355,4558.89439356282,485.224225225193,4558.89439356282,244.8128655,"",""
2.51612903225806,4527.80498890497,488.555935032658,4527.80498890497,246.4938315,"",""
2.54838709677419,4535.53751948757,487.723007580792,4535.53751948757,246.07359,"",""
2.61290322580645,4566.73356884944,484.391297773327,4566.73356884944,244.392624,"",""
2.70967741935484,4598.36173176321,481.059587965862,4598.36173176321,242.711658,"",""
2.7741935483871,4347.47203884529,510.156357,4590.41369024471,243.1318995,4104.53038744588,267.0244575
2.87096774193548,4606.33734418734,480.226660513996,4606.33734418734,242.2914165,"",""
3,"","","","","",""
3.09677419354839,4395.19142415075,505.113459,4679.38259315175,238.509243,4111.00025514975,266.604216
3.25806451612903,4386.13433883607,505.953942,4654.77812603866,239.7699675,4117.49055163349,266.1839745
3.38709677419355,4372.35744358327,507.634908,4646.6340349452,240.190209,4098.08085222134,267.444699
3.54838709677419,4371.81819243441,508.0551495,4671.15225371024,238.9294845,4072.48413115858,269.125665
3.67741935483871,4381.4019037451,506.794425,4671.15225371024,238.9294845,4091.65155377996,267.8649405
3.7741935483871,4361.88039461302,508.8956325,4638.51839220092,240.6104505,4085.24239702512,268.285182
3.90322580645161,4353.80712730914,509.7361155,4622.37185759317,241.4509335,4085.24239702512,268.285182
3.90322580645161,4366.68605637146,508.0551495,4622.37185759317,241.4509335,4111.00025514975,266.604216
4,"","","","","",""
4.09677419354839,4351.90927739202,509.315874,4566.73356884944,244.392624,4137.0849859346,264.92325
4.09677419354839,4325.31579932892,512.2575645,4520.09877946487,246.914073,4130.53281919297,265.3434915
4.25806451612903,4316.59622811359,513.0980475,4489.53448342949,248.595039,4143.65797279769,264.5030085
4.32258064516129,4297.35357762394,515.199255,4444.45527607092,251.116488,4150.25187917696,264.082767
4.41935483870968,4283.78137999169,516.880221,4437.02994079042,251.5367295,4130.53281919297,265.3434915
4.51612903225806,4272.71743875123,518.1409455,4414.90205830949,252.797454,4130.53281919297,265.3434915
4.64516129032258,4262.95115672962,519.40167,4414.90205830949,252.797454,4111.00025514975,266.604216
4.70967741935484,4271.96515924589,518.1409455,4400.27234569409,253.637937,4143.65797279769,264.5030085
4.83870967741935,4267.68773882711,518.561187,4378.50867255339,254.8986615,4156.86680510083,263.6625255
5.03225806451613,4281.28899009361,516.880221,4385.73927015108,254.47842,4176.83871003614,262.401801
5.12903225806452,4298.38107993483,514.7790135,4392.99378823186,254.0581785,4203.76837163781,260.720835
5.2258064516129,4302.02035866595,514.358772,4400.27234569409,253.637937,4203.76837163781,260.720835
5.29032258064516,4305.17881555645,513.9385305,4392.99378823186,254.0581785,4217.36384288105,259.880352
5.38709677419355,4319.09754208805,512.2575645,4400.27234569409,253.637937,4237.92273848202,258.6196275
5.45161290322581,4333.53688702679,510.5765985,4422.25345523222,252.3772125,4244.82031882136,258.199386
5.51612903225806,4326.91199199691,511.4170815,4429.62937508881,251.956971,4224.19460890502,259.4601105
5.61290322580645,4326.91199199691,511.4170815,4429.62937508881,251.956971,4224.19460890502,259.4601105
5.70967741935484,4337.75140708122,510.156357,4444.45527607092,251.116488,4231.04753809152,259.039869
5.83870967741935,4341.78768168224,509.7361155,4459.38075445946,250.276005,4224.19460890502,259.4601105
5.96774193548387,4352.72717746808,508.475391,4474.40681684463,249.435522,4231.04753809152,259.039869
6.06451612903226,4360.66567489713,507.634908,4497.13674088925,248.1747975,4224.19460890502,259.4601105
6.19354838709677,4376.45068118431,505.953942,4535.53751948757,246.07359,4217.36384288105,259.880352
6.29032258064516,4397.09103094126,503.8527345,4590.41369024471,243.1318995,4203.76837163781,260.720835
