"Data for sheet#",2019022513255452,,"date=",19:20:25 HH:20:SS
"AvgMoe", "AvgSG", "AvgMC", "AvgVel", "AvgUPT", "Width", "Skew", "AvgThick", "Temp", "PkMoisture", "pkDensity"
2.59953748483014, 0.614627084670658, 4.17920854932348, 5391.85113883976, 411.787729982927, 60.2903225806452, 0.497564085688369, 0.122675356478061, 67.1811985252283, 7.13479367369447, 0.707459059078502

"Wheel data"
"pos","EffVel","effUPT","LeftVel","LeftUPT","RightVel","RightUPT"
0,5399.46436952585,410.13888,5242.88226023715,212.8745115,5556.04647881454,197.2643685
0.0967741935483871,5393.55879775087,410.5591215,5242.88226023715,212.8745115,5544.23533526459,197.68461
0.193548387096774,5388.39393393126,410.979363,5232.55253259793,213.294753,5544.23533526459,197.68461
0.290322580645161,5364.40360291773,412.660329,5242.88226023715,212.8745115,5485.9249455983,199.7858175
0.354838709677419,5359.87606140304,413.0805705,5222.26342897059,213.7149945,5497.48869383549,199.365576
0.548387096774194,5361.28459967157,413.0805705,5201.8061389274,214.5554775,5520.76306041574,198.525093
0.645161290322581,5357.82715018542,413.500812,5171.41896510624,215.816202,5544.23533526459,197.68461
0.741935483870968,5348.71561559586,414.341295,5141.38475237717,217.0769265,5556.04647881454,197.2643685
0.903225806451613,5344.731530834,414.7615365,5121.55500820599,217.9174095,5567.90805346202,196.844127
1.03225806451613,5345.75888471669,414.7615365,5111.69738654008,218.337651,5579.8203828933,196.4238855
1.16129032258065,5337.06734368659,415.6020195,5082.35089380249,219.5983755,5591.78379357069,196.003644
1.25806451612903,5331.08563834789,416.022261,5082.35089380249,219.5983755,5579.8203828933,196.4238855
1.38709677419355,5339.41911483446,415.6020195,5062.97305109661,220.4388585,5615.8651785723,195.163161
1.51612903225806,5340.66162837178,415.6020195,5053.33943677213,220.8591,5627.98381997144,194.7429195
1.64516129032258,5354.19900838424,414.7615365,5043.74241370381,221.2793415,5664.65560306466,193.482195
1.74193548387097,5344.65645682532,415.6020195,5024.65731058598,222.1198245,5664.65560306466,193.482195
1.83870967741935,5369.47927344674,413.9210535,5024.65731058598,222.1198245,5714.30123630751,191.801229
1.87096774193548,5385.29566274254,412.660329,5043.74241370381,221.2793415,5726.84891178127,191.3809875
1.96774193548387,"","","","","",""
2.03225806451613,5377.12816424014,412.660329,5101.87763854052,218.7578925,5652.37868993977,193.9024365
2.12903225806452,5367.36479187113,413.500812,5082.35089380249,219.5983755,5652.37868993977,193.9024365
2.16129032258065,5332.21362995941,416.022261,5072.64346634812,220.018617,5591.78379357069,196.003644
2.25806451612903,5313.29311453354,417.2829855,5082.35089380249,219.5983755,5544.23533526459,197.68461
2.38709677419355,5291.86805575618,418.9639515,5062.97305109661,220.4388585,5520.76306041574,198.525093
2.48387096774194,5298.78738601836,418.54371,5053.33943677213,220.8591,5544.23533526459,197.68461
2.54838709677419,5298.78738601836,418.54371,5053.33943677213,220.8591,5544.23533526459,197.68461
2.61290322580645,5301.04491363629,418.54371,5034.18177381055,221.699583,5567.90805346202,196.844127
2.70967741935484,5309.48371692294,418.1234685,5015.16881908357,222.540066,5603.79861476231,195.5834025
2.80645161290323,5310.79063723713,418.1234685,5005.71609590196,222.9603075,5615.8651785723,195.163161
2.90322580645161,5306.08205887135,418.54371,4996.29893917039,223.380549,5615.8651785723,195.163161
3.03225806451613,5310.79063723713,418.1234685,5005.71609590196,222.9603075,5615.8651785723,195.163161
3.09677419354839,5282.10349631621,420.224676,4996.29893917039,223.380549,5567.90805346202,196.844127
3.2258064516129,5335.18584948331,416.4425025,5005.71609590196,222.9603075,5664.65560306466,193.482195
3.32258064516129,5331.082796891,416.4425025,5034.18177381055,221.699583,5627.98381997144,194.7429195
3.41935483870968,5333.38583292946,416.022261,5062.97305109661,220.4388585,5603.79861476231,195.5834025
3.45161290322581,5326.23192462071,416.4425025,5072.64346634812,220.018617,5579.8203828933,196.4238855
3.58064516129032,5307.41259783745,417.703227,5082.35089380249,219.5983755,5532.47430187241,198.1048515
3.70967741935484,5325.12947363225,416.4425025,5082.35089380249,219.5983755,5567.90805346202,196.844127
3.80645161290323,5360.60256763524,413.500812,5141.38475237717,217.0769265,5579.8203828933,196.4238855
3.87096774193548,5427.09241443359,408.457914,5201.8061389274,214.5554775,5652.37868993977,193.9024365
4.03225806451613,5425.12362447101,408.457914,5222.26342897059,213.7149945,5627.98381997144,194.7429195
4.12903225806452,5416.53661792422,408.8781555,5253.25285295513,212.45427,5579.8203828933,196.4238855
4.19354838709677,5437.48457306758,407.1971895,5295.14876324186,210.773304,5579.8203828933,196.4238855
4.32258064516129,5436.81770918868,407.1971895,5305.72736491535,210.3530625,5567.90805346202,196.844127
4.35483870967742,5454.76298983883,405.936465,5305.72736491535,210.3530625,5603.79861476231,195.5834025
4.45161290322581,5442.77387390433,406.776948,5305.72736491535,210.3530625,5579.8203828933,196.4238855
4.58064516129032,5403.29595467095,409.7186385,5274.1176074695,211.613787,5532.47430187241,198.1048515
4.61290322580645,5375.37077339531,411.819846,5253.25285295513,212.45427,5497.48869383549,199.365576
4.67741935483871,5485.9249455983,395.979673328971,"","",5485.9249455983,199.7858175
4.74193548387097,5474.40974301382,396.812600780838,"","",5474.40974301382,200.206059
4.80645161290323,5451.52375712088,398.47845568457,"","",5451.52375712088,201.046542
4.93548387096774,5323.51278828016,415.6020195,5274.1176074695,211.613787,5372.90796909081,203.9882325
5,"","","","","",""
5.12903225806452,"","","","","",""
5.25806451612903,5235.18955902756,422.746125,5141.38475237717,217.0769265,5328.99436567795,205.6691985
